pose_landmark,x,y,z,visibility
NOSE,0.09032831341028214,-0.6243785619735718,-0.23632562160491943,0.9999996423721313
LEFT_EYE_INNER,0.08505680412054062,-0.6410471200942993,-0.2213944047689438,0.999997615814209
LEFT_EYE,0.08462709933519363,-0.6423198580741882,-0.2177422046661377,0.9999978542327881
LEFT_EYE_OUTER,0.08371666073799133,-0.6428847312927246,-0.21642790734767914,0.9999978542327881
RIGHT_EYE_INNER,0.08067508786916733,-0.6475022435188293,-0.2596660852432251,0.9999988079071045
RIGHT_EYE,0.0821608230471611,-0.6480715870857239,-0.2685394287109375,0.9999991655349731
RIGHT_EYE_OUTER,0.08795765042304993,-0.634406566619873,-0.25062984228134155,0.9999990463256836
LEFT_EAR,0.06817494332790375,-0.6117761731147766,-0.13696134090423584,0.999998927116394
RIGHT_EAR,0.00528327003121376,-0.5652571320533752,-0.23056136071681976,0.9999980926513672
MOUTH_LEFT,0.105729840695858,-0.6042764782905579,-0.19570712745189667,0.9999988079071045
MOUTH_RIGHT,0.0905536413192749,-0.5696609020233154,-0.25096118450164795,0.9999990463256836
LEFT_SHOULDER,0.16379141807556152,-0.47518622875213623,-0.03982577845454216,0.9999982118606567
RIGHT_SHOULDER,-0.1204594150185585,-0.5264878869056702,-0.09977773576974869,0.9999963045120239
LEFT_ELBOW,0.388904333114624,-0.48129233717918396,-0.041760995984077454,0.9954889416694641
RIGHT_ELBOW,-0.35871070623397827,-0.4449693560600281,-0.15588723123073578,0.9998210072517395
LEFT_WRIST,0.6132382750511169,-0.5002225637435913,-0.01924706995487213,0.9966642260551453
RIGHT_WRIST,-0.6124359965324402,-0.4637412428855896,-0.220907524228096,0.9993558526039124
LEFT_PINKY,0.6673020720481873,-0.5253744721412659,0.0014404725516214967,0.9912260174751282
RIGHT_PINKY,-0.649478018283844,-0.48571303486824036,-0.2528820335865021,0.997980535030365
LEFT_INDEX,0.6568709015846252,-0.5445518493652344,-0.04200851172208786,0.9925751686096191
RIGHT_INDEX,-0.6353799104690552,-0.5264686346054077,-0.27762269973754883,0.9981548190116882
LEFT_THUMB,0.6261914968490601,-0.4900030195713043,-0.043927885591983795,0.9932790398597717
RIGHT_THUMB,-0.6179558634757996,-0.47421082854270935,-0.23769445717334747,0.997545063495636
LEFT_HIP,0.09695286303758621,-0.009796756319701672,0.0665387213230133,0.9999774694442749
RIGHT_HIP,-0.09357590228319168,0.006182307843118906,-0.06409747153520584,0.9999721050262451
LEFT_KNEE,0.3845308721065521,0.0456506572663784,-0.1805114895105362,0.9984040856361389
RIGHT_KNEE,-0.30569663643836975,0.13173185288906097,-0.15884293615818024,0.9991471767425537
LEFT_ANKLE,0.46381479501724243,0.43925008177757263,-0.0433429591357708,0.9880484938621521
RIGHT_ANKLE,-0.6089737415313721,0.42342716455459595,-0.02522406168282032,0.9929717183113098
LEFT_HEEL,0.45432284474372864,0.4737749695777893,-0.02036159113049507,0.9815727472305298
RIGHT_HEEL,-0.6419094204902649,0.44315534830093384,-0.04873282462358475,0.9430655837059021
LEFT_FOOT_INDEX,0.5195132493972778,0.4740352928638458,-0.04709801450371742,0.989645779132843
RIGHT_FOOT_INDEX,-0.6220228672027588,0.43573176860809326,-0.10424928367137909,0.9869791269302368
