pose_landmark,x,y,z,visibility
NOSE,-0.408302366733551,-0.08149047940969467,-0.5094374418258667,0.9997420907020569
LEFT_EYE_INNER,-0.4207075834274292,-0.08422719687223434,-0.5090312361717224,0.9990598559379578
LEFT_EYE,-0.42136329412460327,-0.08188742399215698,-0.5005502700805664,0.9991965889930725
LEFT_EYE_OUTER,-0.4215976297855377,-0.08179520815610886,-0.49977657198905945,0.9992709755897522
RIGHT_EYE_INNER,-0.4304549992084503,-0.07317762076854706,-0.5336552262306213,0.9994551539421082
RIGHT_EYE,-0.4293963313102722,-0.0752381682395935,-0.5445302128791809,0.9996631145477295
RIGHT_EYE_OUTER,-0.41299527883529663,-0.07774095237255096,-0.5229648947715759,0.9995341300964355
LEFT_EAR,-0.4140947163105011,-0.08859536796808243,-0.4122597873210907,0.9996141195297241
RIGHT_EAR,-0.3558292090892792,0.004584596958011389,-0.46033698320388794,0.9991737008094788
MOUTH_LEFT,-0.3946782648563385,-0.09629166126251221,-0.45765137672424316,0.9990637898445129
MOUTH_RIGHT,-0.362225741147995,-0.07474195212125778,-0.5017087459564209,0.9987218976020813
LEFT_SHOULDER,-0.3410491347312927,-0.1780148595571518,-0.3099845051765442,0.9999215602874756
RIGHT_SHOULDER,-0.40392065048217773,0.09437213093042374,-0.2601059675216675,0.9988124370574951
LEFT_ELBOW,-0.3740077316761017,-0.37617820501327515,-0.3301568329334259,0.9781142473220825
RIGHT_ELBOW,-0.39260709285736084,0.32275018095970154,-0.34511473774909973,0.937563955783844
LEFT_WRIST,-0.4135773181915283,-0.5859078168869019,-0.3072410523891449,0.9654375910758972
RIGHT_WRIST,-0.4381161630153656,0.5673428177833557,-0.4501872658729553,0.8910714387893677
LEFT_PINKY,-0.44503331184387207,-0.6308596730232239,-0.30254921317100525,0.9207529425621033
RIGHT_PINKY,-0.462348997592926,0.6063823103904724,-0.48744434118270874,0.8005489110946655
LEFT_INDEX,-0.46230462193489075,-0.6291502714157104,-0.3337939977645874,0.9384940266609192
RIGHT_INDEX,-0.4897329807281494,0.5884341597557068,-0.5191946625709534,0.8309272527694702
LEFT_THUMB,-0.4048614501953125,-0.6017425060272217,-0.3266946077346802,0.9513334035873413
RIGHT_THUMB,-0.44826722145080566,0.5801737308502197,-0.4734778106212616,0.8512238264083862
LEFT_HIP,0.031189948320388794,-0.05260379984974861,0.00013124725956004113,0.9997280240058899
RIGHT_HIP,-0.03633195534348488,0.04999232664704323,0.001974729122593999,0.9995579123497009
LEFT_KNEE,0.22081655263900757,0.25430211424827576,-0.05779833346605301,0.9697514772415161
RIGHT_KNEE,-0.17627808451652527,0.34400075674057007,-0.013740983791649342,0.7569081783294678
LEFT_ANKLE,0.30121031403541565,0.5964769721031189,0.09909110516309738,0.9299266338348389
RIGHT_ANKLE,-0.3017228841781616,0.7424508929252625,0.09540164470672607,0.8097394108772278
LEFT_HEEL,0.3041444420814514,0.6531201601028442,0.12483314424753189,0.9089297652244568
RIGHT_HEEL,-0.33089756965637207,0.7888081073760986,0.07341378182172775,0.8255407810211182
LEFT_FOOT_INDEX,0.3148818910121918,0.7310653924942017,0.07495122402906418,0.9516282677650452
RIGHT_FOOT_INDEX,-0.47121211886405945,0.7996898889541626,0.030516063794493675,0.891139805316925
