pose_landmark,x,y,z,visibility
NOSE,-0.15822862088680267,-0.6297402381896973,-0.17186228930950165,0.9542555809020996
LEFT_EYE_INNER,-0.12412939965724945,-0.6401795744895935,-0.20524941384792328,0.9553660750389099
LEFT_EYE,-0.12634426355361938,-0.6431465148925781,-0.19424472749233246,0.9391729235649109
LEFT_EYE_OUTER,-0.1275913119316101,-0.6438127160072327,-0.1949983686208725,0.9614280462265015
RIGHT_EYE_INNER,-0.1228240579366684,-0.655746579170227,-0.18459929525852203,0.957036554813385
RIGHT_EYE,-0.12040957808494568,-0.6549555659294128,-0.19451935589313507,0.949636697769165
RIGHT_EYE_OUTER,-0.11789783090353012,-0.6398894190788269,-0.17388848960399628,0.97197026014328
LEFT_EAR,-0.006814985536038876,-0.598762571811676,-0.25396186113357544,0.9691438674926758
RIGHT_EAR,-0.021689478307962418,-0.5675617456436157,-0.10157936811447144,0.9316727519035339
MOUTH_LEFT,-0.10150210559368134,-0.5997698903083801,-0.18027357757091522,0.9386475682258606
MOUTH_RIGHT,-0.1060614138841629,-0.5710340738296509,-0.16732195019721985,0.9188228249549866
LEFT_SHOULDER,0.04812859371304512,-0.48559603095054626,-0.2530647814273834,0.9987519979476929
RIGHT_SHOULDER,-0.00271755363792181,-0.5833777189254761,0.08127990365028381,0.9940274953842163
LEFT_ELBOW,0.021785855293273926,-0.736082136631012,-0.33157509565353394,0.7722379565238953
RIGHT_ELBOW,0.002625502645969391,-0.7648824453353882,0.06254863739013672,0.006568519864231348
LEFT_WRIST,0.033393435180187225,-0.9611891508102417,-0.255325049161911,0.4389957785606384
RIGHT_WRIST,-0.0317777544260025,-0.9992927312850952,-0.0561816543340683,0.01742495596408844
LEFT_PINKY,0.01886368915438652,-1.0310293436050415,-0.24970078468322754,0.46702614426612854
RIGHT_PINKY,-0.015646440908312798,-1.0610259771347046,-0.10477887094020844,0.0324099063873291
LEFT_INDEX,0.039820533245801926,-1.0409737825393677,-0.2576250731945038,0.4571065902709961
RIGHT_INDEX,0.01305716298520565,-1.0945806503295898,-0.11296985298395157,0.029786348342895508
LEFT_THUMB,0.0504087433218956,-0.9612841606140137,-0.25847530364990234,0.36452582478523254
RIGHT_THUMB,-0.023166898638010025,-1.0236786603927612,-0.06879295408725739,0.03391179442405701
LEFT_HIP,0.056661054491996765,0.00123769068159163,-0.06406638026237488,0.9998588562011719
RIGHT_HIP,-0.0566682294011116,-0.006852488033473492,0.06709819287061691,0.9998589754104614
LEFT_KNEE,0.3607954680919647,0.2729838192462921,-0.12835842370986938,0.7718473076820374
RIGHT_KNEE,-0.34629032015800476,0.032406799495220184,0.13847844302654266,0.37720707058906555
LEFT_ANKLE,0.7568321824073792,0.43682634830474854,-0.054203081876039505,0.8544880151748657
RIGHT_ANKLE,-0.4094008207321167,0.4191420376300812,0.2656627297401428,0.6438198089599609
LEFT_HEEL,0.7789120674133301,0.44556304812431335,-0.04085139185190201,0.6913542151451111
RIGHT_HEEL,-0.41733449697494507,0.4543169140815735,0.2359432876110077,0.6742813587188721
LEFT_FOOT_INDEX,0.7313543558120728,0.45015478134155273,-0.08943239599466324,0.8246616721153259
RIGHT_FOOT_INDEX,-0.5172879695892334,0.4492373466491699,0.21433013677597046,0.5999940633773804
