pose_landmark,x,y,z,visibility
NOSE,0.2880476117134094,0.467695415019989,-0.08346182852983475,0.9986925721168518
LEFT_EYE_INNER,0.31862759590148926,0.47154131531715393,-0.09014203399419785,0.9930331707000732
LEFT_EYE,0.3209226727485657,0.47452110052108765,-0.08029639720916748,0.997437596321106
LEFT_EYE_OUTER,0.31922057271003723,0.47441166639328003,-0.07938245683908463,0.9930226802825928
RIGHT_EYE_INNER,0.31885090470314026,0.4821409583091736,-0.1344747692346573,0.9952712655067444
RIGHT_EYE,0.3182004392147064,0.48374754190444946,-0.14466018974781036,0.9988705515861511
RIGHT_EYE_OUTER,0.3095238208770752,0.47630205750465393,-0.12362802773714066,0.9973245859146118
LEFT_EAR,0.3907076120376587,0.41109758615493774,-0.04250415414571762,0.9971840977668762
RIGHT_EAR,0.35635924339294434,0.3665321469306946,-0.18427833914756775,0.998043417930603
MOUTH_LEFT,0.2988295257091522,0.4440147876739502,-0.05559831112623215,0.9896315932273865
MOUTH_RIGHT,0.2715972363948822,0.4176084101200104,-0.12439179420471191,0.9905704259872437
LEFT_SHOULDER,0.3826158940792084,0.3376923203468323,0.10081209242343903,0.9986392855644226
RIGHT_SHOULDER,0.4144788980484009,0.3935834765434265,-0.10620291531085968,0.9997513890266418
LEFT_ELBOW,0.5523741245269775,0.5528244376182556,0.1695793718099594,0.05875004082918167
RIGHT_ELBOW,0.5131074786186218,0.5432369112968445,-0.2500676214694977,0.9941549897193909
LEFT_WRIST,0.678474485874176,0.6647801399230957,0.11324619501829147,0.34743091464042664
RIGHT_WRIST,0.7236049175262451,0.6861153244972229,-0.21917609870433807,0.9962134957313538
LEFT_PINKY,0.7617972493171692,0.6662603616714478,0.1492752581834793,0.7296088933944702
RIGHT_PINKY,0.783602774143219,0.7357040047645569,-0.26882681250572205,0.9906682372093201
LEFT_INDEX,0.7743297219276428,0.6605123281478882,0.1018398255109787,0.7493740320205688
RIGHT_INDEX,0.811686098575592,0.738457202911377,-0.23112545907497406,0.9886866807937622
LEFT_THUMB,0.6704850792884827,0.6625276803970337,0.09789092093706131,0.7251445055007935
RIGHT_THUMB,0.7499741911888123,0.6987653374671936,-0.2062569409608841,0.9800542593002319
LEFT_HIP,0.00011088198516517878,-0.002954449038952589,0.11146746575832367,0.9971513152122498
RIGHT_HIP,0.0011569003108888865,0.007172481156885624,-0.1096126064658165,0.9983637928962708
LEFT_KNEE,-0.17979216575622559,0.30697280168533325,0.16168133914470673,0.013643443584442139
RIGHT_KNEE,-0.16290199756622314,0.3804062008857727,-0.0544198639690876,0.9554393291473389
LEFT_ANKLE,-0.3884526491165161,0.638769268989563,0.29987838864326477,0.1458948254585266
RIGHT_ANKLE,-0.3793048858642578,0.6450379490852356,0.0588434562087059,0.9858078956604004
LEFT_HEEL,-0.3787936568260193,0.6690394878387451,0.3144276738166809,0.3644174635410309
RIGHT_HEEL,-0.38647687435150146,0.6897097826004028,0.031583983451128006,0.9850817918777466
LEFT_FOOT_INDEX,-0.23362445831298828,0.7165161371231079,0.30847129225730896,0.43662139773368835
RIGHT_FOOT_INDEX,-0.26761704683303833,0.7751505374908447,-0.023102926090359688,0.982826292514801
