pose_landmark,x,y,z,visibility
NOSE,-0.588243305683136,-0.2699078619480133,-0.16731156408786774,0.999862790107727
LEFT_EYE_INNER,-0.5799438953399658,-0.2341090738773346,-0.15191517770290375,0.9997081160545349
LEFT_EYE,-0.58101487159729,-0.23478670418262482,-0.14435921609401703,0.9997853636741638
LEFT_EYE_OUTER,-0.5809692740440369,-0.23563344776630402,-0.14376777410507202,0.9997896552085876
RIGHT_EYE_INNER,-0.5932402610778809,-0.2465415894985199,-0.2042081356048584,0.9998548030853271
RIGHT_EYE,-0.5888442397117615,-0.2495759278535843,-0.21495769917964935,0.9999178647994995
RIGHT_EYE_OUTER,-0.5782569646835327,-0.24886083602905273,-0.19407762587070465,0.9999090433120728
LEFT_EAR,-0.5219581127166748,-0.18043094873428345,-0.0706954151391983,0.9998080134391785
RIGHT_EAR,-0.47381120920181274,-0.16279728710651398,-0.2286183387041092,0.9998120665550232
MOUTH_LEFT,-0.5691295266151428,-0.27329933643341064,-0.12996409833431244,0.999427318572998
MOUTH_RIGHT,-0.5304424166679382,-0.2750684320926666,-0.2050195336341858,0.9993579983711243
LEFT_SHOULDER,-0.41685935854911804,-0.17828810214996338,0.03175811097025871,0.9999282360076904
RIGHT_SHOULDER,-0.4479404389858246,-0.1212369054555893,-0.15320415794849396,0.9999079704284668
LEFT_ELBOW,-0.41270914673805237,0.004971165210008621,0.05749957263469696,0.00836654007434845
RIGHT_ELBOW,-0.32716092467308044,0.1391303539276123,-0.2218877673149109,0.862994372844696
LEFT_WRIST,-0.4257710874080658,0.1718093752861023,0.18074047565460205,0.007056160364300013
RIGHT_WRIST,-0.3801601231098175,0.36952319741249084,-0.24212074279785156,0.4791451096534729
LEFT_PINKY,-0.45244237780570984,0.2318257987499237,0.2135683000087738,0.00877064373344183
RIGHT_PINKY,-0.4284806251525879,0.4006880521774292,-0.28232696652412415,0.3532468378543854
LEFT_INDEX,-0.4478101432323456,0.23047980666160583,0.20395386219024658,0.009012465365231037
RIGHT_INDEX,-0.4432021677494049,0.3686617612838745,-0.27509036660194397,0.34732481837272644
LEFT_THUMB,-0.41404181718826294,0.1766878217458725,0.18247266113758087,0.009438281878829002
RIGHT_THUMB,-0.3919890224933624,0.37779220938682556,-0.24787834286689758,0.3005436062812805
LEFT_HIP,0.004942446947097778,-0.008964387699961662,0.09731222689151764,0.9999548196792603
RIGHT_HIP,-0.009446811862289906,0.007338077761232853,-0.09840118885040283,0.999974250793457
LEFT_KNEE,0.009049497544765472,0.35736343264579773,0.12377098202705383,0.009712891653180122
RIGHT_KNEE,-0.02801692485809326,0.4011019766330719,-0.07139413803815842,0.8184930682182312
LEFT_ANKLE,-0.36353743076324463,0.3945888876914978,0.2936827540397644,0.030951999127864838
RIGHT_ANKLE,-0.3824302554130554,0.5195918083190918,0.013305111788213253,0.3940499722957611
LEFT_HEEL,-0.41600996255874634,0.4172057807445526,0.3289707601070404,0.1925949901342392
RIGHT_HEEL,-0.4417552351951599,0.5224784016609192,-0.0044061243534088135,0.448550283908844
LEFT_FOOT_INDEX,-0.5559866428375244,0.46097201108932495,0.35594111680984497,0.08732195198535919
RIGHT_FOOT_INDEX,-0.5768580436706543,0.500236451625824,0.008222116157412529,0.3679405152797699
