pose_landmark,x,y,z,visibility
NOSE,-0.45281901955604553,-0.464613676071167,-0.059434641152620316,0.9999691247940063
LEFT_EYE_INNER,-0.4752230942249298,-0.43605196475982666,-0.04990945756435394,0.9999356269836426
LEFT_EYE,-0.47779732942581177,-0.4383828938007355,-0.04150182008743286,0.9999542236328125
LEFT_EYE_OUTER,-0.47663089632987976,-0.4393802285194397,-0.041761137545108795,0.9999606609344482
RIGHT_EYE_INNER,-0.4805850386619568,-0.45513325929641724,-0.10180116444826126,0.9999649524688721
RIGHT_EYE,-0.47625797986984253,-0.4553387761116028,-0.11186548322439194,0.9999788999557495
RIGHT_EYE_OUTER,-0.4645821452140808,-0.4519335925579071,-0.09232683479785919,0.9999750852584839
LEFT_EAR,-0.482783704996109,-0.3361385762691498,0.027306778356432915,0.999972939491272
RIGHT_EAR,-0.43223536014556885,-0.3093782663345337,-0.1397138237953186,0.9999593496322632
MOUTH_LEFT,-0.44491708278656006,-0.44470319151878357,-0.023442180827260017,0.9999184608459473
MOUTH_RIGHT,-0.4048500061035156,-0.43298447132110596,-0.09782300144433975,0.9998821020126343
LEFT_SHOULDER,-0.3784102499485016,-0.25618696212768555,0.11239258199930191,0.9999854564666748
RIGHT_SHOULDER,-0.4311341345310211,-0.2338167279958725,-0.061993736773729324,0.9999599456787109
LEFT_ELBOW,-0.42868080735206604,-0.039029210805892944,0.12735362350940704,0.04140732064843178
RIGHT_ELBOW,-0.4051956236362457,0.05302011966705322,-0.1335904598236084,0.854651927947998
LEFT_WRIST,-0.45931199193000793,0.15877260267734528,0.22543953359127045,0.027369914576411247
RIGHT_WRIST,-0.47112202644348145,0.29212692379951477,-0.14270788431167603,0.3115570545196533
LEFT_PINKY,-0.49230194091796875,0.2189996987581253,0.25298574566841125,0.025098998099565506
RIGHT_PINKY,-0.5091574192047119,0.3167099952697754,-0.17092883586883545,0.2249370962381363
LEFT_INDEX,-0.48057106137275696,0.22744739055633545,0.24259503185749054,0.02468208037316799
RIGHT_INDEX,-0.49662211537361145,0.29902076721191406,-0.1676328331232071,0.22654569149017334
LEFT_THUMB,-0.44522204995155334,0.1731245070695877,0.22437873482704163,0.019699927419424057
RIGHT_THUMB,-0.47762367129325867,0.3053845167160034,-0.1477895826101303,0.24070511758327484
LEFT_HIP,0.009575535543262959,0.0006792277563363314,0.08951782435178757,0.9999871253967285
RIGHT_HIP,-0.01212427020072937,-0.004133754409849644,-0.09110010415315628,0.9999915361404419
LEFT_KNEE,-0.03940598666667938,0.38643282651901245,0.04977913945913315,0.031055457890033722
RIGHT_KNEE,-0.10101024806499481,0.3680262565612793,-0.13749535381793976,0.8509378433227539
LEFT_ANKLE,-0.42405861616134644,0.38049760460853577,0.21654608845710754,0.04350046440958977
RIGHT_ANKLE,-0.4677444100379944,0.4383569359779358,0.021353725343942642,0.2925169765949249
LEFT_HEEL,-0.48413243889808655,0.3962627649307251,0.2482515424489975,0.1889493614435196
RIGHT_HEEL,-0.525408148765564,0.4354650378227234,0.010280035436153412,0.4987775385379791
LEFT_FOOT_INDEX,-0.6290366649627686,0.40820181369781494,0.2836591601371765,0.14073596894741058
RIGHT_FOOT_INDEX,-0.6534510850906372,0.38743841648101807,0.06400247663259506,0.37281349301338196
