pose_landmark,x,y,z,visibility
NOSE,0.6172655820846558,-0.29706573486328125,-0.10515248775482178,0.999956488609314
LEFT_EYE_INNER,0.6078212857246399,-0.24847003817558289,-0.12767602503299713,0.9999661445617676
LEFT_EYE,0.6118040680885315,-0.24898076057434082,-0.1196122020483017,0.9999562501907349
LEFT_EYE_OUTER,0.6134499907493591,-0.24997586011886597,-0.11844434589147568,0.9999738931655884
RIGHT_EYE_INNER,0.6245080828666687,-0.2495022416114807,-0.10713732242584229,0.9999749660491943
RIGHT_EYE,0.6246885061264038,-0.24882091581821442,-0.11377935111522675,0.999976634979248
RIGHT_EYE_OUTER,0.6107947826385498,-0.2466452717781067,-0.09365352243185043,0.9999839067459106
LEFT_EAR,0.5100760459899902,-0.1785873919725418,-0.15607449412345886,0.9999734163284302
RIGHT_EAR,0.49145233631134033,-0.1856892853975296,-0.004034246318042278,0.9999401569366455
MOUTH_LEFT,0.5818219184875488,-0.27820223569869995,-0.11229725927114487,0.9998533725738525
MOUTH_RIGHT,0.5624873042106628,-0.2768901586532593,-0.09336723387241364,0.9998583793640137
LEFT_SHOULDER,0.3890315592288971,-0.1554727852344513,-0.13243933022022247,0.9999220371246338
RIGHT_SHOULDER,0.4586186707019806,-0.15720826387405396,0.1312551498413086,0.9995622038841248
LEFT_ELBOW,0.4344313442707062,0.09776319563388824,-0.19606824219226837,0.9798919558525085
RIGHT_ELBOW,0.4334062933921814,0.0999152734875679,0.11043109744787216,0.01484604924917221
LEFT_WRIST,0.42325642704963684,0.33213600516319275,-0.162617489695549,0.837931215763092
RIGHT_WRIST,0.4433267116546631,0.28867998719215393,0.09961289912462234,0.028555484488606453
LEFT_PINKY,0.44593721628189087,0.36673006415367126,-0.1758035123348236,0.7831892967224121
RIGHT_PINKY,0.470159113407135,0.34422677755355835,0.07872976362705231,0.05322117358446121
LEFT_INDEX,0.41988247632980347,0.36073431372642517,-0.18149645626544952,0.7538145780563354
RIGHT_INDEX,0.48861274123191833,0.34516507387161255,0.06779554486274719,0.05489058047533035
LEFT_THUMB,0.40303054451942444,0.3547719419002533,-0.17130976915359497,0.6808295249938965
RIGHT_THUMB,0.45011407136917114,0.29352226853370667,0.08561339974403381,0.058860909193754196
LEFT_HIP,0.0014624095056205988,0.0031267961021512747,-0.05269750952720642,0.9994483590126038
RIGHT_HIP,0.0021446740720421076,-0.0021289698779582977,0.055418580770492554,0.9994621872901917
LEFT_KNEE,-0.0006602555513381958,0.4695476293563843,-0.09800063818693161,0.8743976354598999
RIGHT_KNEE,0.15105146169662476,0.3592532277107239,0.08189678937196732,0.037410903722047806
LEFT_ANKLE,0.4218762516975403,0.5050650835037231,0.023510875180363655,0.34528660774230957
RIGHT_ANKLE,0.42828071117401123,0.3985770642757416,0.23252186179161072,0.058518700301647186
LEFT_HEEL,0.4701582193374634,0.485920786857605,0.051090057939291,0.48262113332748413
RIGHT_HEEL,0.46812257170677185,0.3931027054786682,0.21336859464645386,0.23485733568668365
LEFT_FOOT_INDEX,0.6064941883087158,0.4608084261417389,0.07111334055662155,0.44392403960227966
RIGHT_FOOT_INDEX,0.5976464748382568,0.43917423486709595,0.21970947086811066,0.11822482943534851
